,index,tweet_id,tweet_content
4609,67,1248583782933897218,"⁦@Zigmanfreud⁩
The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/y7PBGHvAeh"
4611,67,1248576946067378176,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/28U5vZ1ipI
4612,67,1248572979002236928,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/JkkFpoYn52
4613,67,1248570404567908352,Time for the CDC and their SPOX to be dropped from updates . . . The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/Bo5yhljmGZ
4614,67,1248562882544984067,Damn good read The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/J3fAdWvHBO
4615,67,1248561986234994688,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/nReqnsVOSu
4616,67,1248551731077709825,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/2kmFDQKTCY Skewed numbers have ruined lives &amp; livelihoods &amp; these numbers will be the base of future models. #TheySkewWeAreScrewed
4618,67,1248520976528281606,"The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker “The normal rules about reporting deaths have been violated by that city in the rush to inflate the body count, presumably to steer more taxpayer money to the Big Apple.” https://t.co/S9mRpMSqR6"
4619,67,1248520787449044992,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/S9mRpMSqR6
4624,67,1248496166649483276,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/FMMJNakI6y
4625,67,1248492191195906050,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/L2OOpSQu73
4627,67,1248490941800804352,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/hLlBQe80fE
4628,67,1248489959264096264,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/bcdAicaqkX
4629,67,1248488221459152898,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/TW5uqsldAi
4630,67,1248478574769668097,"#coronavirus #COVIDー19 @realDonaldTrump #Trump #TheGreatAwakening @AP @Breaking911 @AFP @BBCWorld #CDC #AmericaWorksTogether @TheJusticeDept  April 9, 2020
The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/hcDuCysArJ"
4632,67,1248472103151489031,"The CDC Confesses to Lying About COVID-19 Death Numbers.

#Covid-19 https://t.co/EGaPCD8ii0"
4633,67,1248469505937817602,The CDC Confesses to Lying About COVID-19 Death Numbers THOSE SOB'S! https://t.co/ltslBofTsA
4634,67,1248467033773096962,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/KeaDa6QeZA
4635,67,1248466525624733696,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/CHQ7xZKmkM
4636,67,1248454336352403460,"Interesting.
The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/p8ziqFc9x8"
4637,67,1248450126856642561,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/MFLaB2LV5I
4640,67,1248442127006208001,"No heart attacks, no cancer deaths, flu deaths have disappeared and pneumonia death is unheard of the last few months ... wonder why.

The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/AScxCes9Ti"
4642,67,1248437047292903424,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/WjHqQnsYlm #MAGA #tcot #pjnet
4644,67,1248435588648312832,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/LHcdTOxnAX
4648,67,1248424503081717767,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/kIDcTS52yj
4649,67,1248422959217143813,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/aAs5S8YSDV #tcot #PJNET #ORPUW #mepolitics #CCOT
4650,67,1248416675759702023,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/KUXshUtOFk
4651,67,1248415935808983045,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/JNZNB0ROeB https://t.co/zj9Qs5kGuI
4652,67,1248415800953696256,"The CDC Confesses to Lying About COVID-19 Death Numbers — FAKE DEATH DATA  From The CDC, Coupled w/Wild Guesstimates From Experts &amp; The Relentless Barrage Of Fear Porn The Media Subjects Americans To, Have Been Getting Results  https://t.co/JoiafUvAPx *EvilAtWork *RulesViolated"
4653,67,1248411484373143552,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/PKAwC6YyUT
4655,67,1248409847592177666,(FINALLY) The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/RIznKezInf
4656,67,1248409383035260928,The CDC Confesses to Lying About COVID-19 Death Numbers ⁦@realDonaldTrump⁩ ⁦@TexanIndiana⁩  https://t.co/EAFhVirFZK
4657,67,1248409059071410176,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/rySMZx4cTz
4658,67,1248408213671694341,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker #CoronaVirus #pandemic  https://t.co/KN03TEeTuM
4659,67,1248407816215265286,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/mBs1Yqwzqd. What's up with this resolution and why ?? If it's proven True
4661,67,1248402957361528833,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Fn99NvRT22
4662,67,1248402284360257540,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/RTM889hjjU
4664,67,1248400822116876288,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/6PaBizPq85
4666,67,1248399677558423552,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/EW8YIY5Aea
4667,67,1248398319723753472,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Ffkl2Ccvec
4669,67,1248393014646456320,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/nNFg55kko6 https://t.co/xaS7kI8zkh
4670,67,1248392366634881024,The CDC Confesses to Lying About COVID-19 Death Numbers - The CDC openly admits that it is fudging the COVID-19 death figures #CDC #COVID19 #Coronavirus #CoronavirusPandemic #WakeUpAmerica #WalkAway #StayAtHome #CoronavirusLockdown  https://t.co/SeFriMlSMv
4671,67,1248389292512047106,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/2GPBuwmEQ9
4672,67,1248385828541235202,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/An6ftmVavG
4673,67,1248385629827678209,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/LOy6BG4Smx
4675,67,1248384470010318856,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/P0JZopg0wn
4678,67,1248380456581521409,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/cQM83QJiFi
4679,67,1248377701519392770,The CDC Confesses to Lying About COVID-19 Death Numbers - https://t.co/PZmbi6LN0B
4682,67,1248373764481355777,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/IRST0EIqsf
4686,67,1248365861456543744,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Y9u4eIuBtN...
4687,67,1248365204485922826,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Y9u4eIuBtN.
4688,67,1248365025720520705,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Y9u4eIuBtN
4689,67,1248364596156563457,The CDC Confesses to Lying About COVID-19 Death Numbers: The CDC counts both true COVID-19 cases and speculative guesses of COVID-19 the same. 🔍😷 American Thinker #BadData  https://t.co/DtAn5qd8AJ
4691,67,1248355334034526212,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/b8W9c4g90f
4695,67,1248349931825487872,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/dOcc8gbBQF
4698,67,1248344943577399305,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/ul1WI8dFYE
4701,67,1248342978348933123,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/V6ZD5iL1zv
4704,67,1248338947824128006,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/p9mXusFMiq
4706,67,1248337430559760388,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/rWl5BGWGSb
4708,67,1248330016611545088,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/l7mj4pNGt8
4711,67,1248323698144055296,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/RKydpwKeSk
4712,67,1248321972355969024,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/O3v2n7BO4L
4713,67,1248321776590794752,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/lRbS574VZb
4714,67,1248319571796213760,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/tRK9BtX1e6
4715,67,1248319312164728832,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/xKi8FzJbYa
4716,67,1248318167136579584,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/f5vs4laHkt
4717,67,1248317451420532736,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/cbuqCYMEof
4718,67,1248316951362809856,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/duX41hfYOO
4719,67,1248316778255732736,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/RcrqEGLOPk
4723,67,1248312948247924736,The CDC Confesses to Lying About COVID-19 Death Numbers? It’s Crime Against Humanity! — The Searchlight https://t.co/p8TdDGMzCl
4725,67,1248310587257470982,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/RdG4uhYp7z
4726,67,1248310001342570498,"The CDC Confesses to Lying About COVID-19 Death Numbers
--&gt; When you can't trust the numbers any more...
Underlying cause, Contributing cause, Suspected cause, Adjacent cause?? All these are quite different... https://t.co/YMbGxVee2K"
4728,67,1248308361763979264,The CDC Confesses to Lying About COVID-19 Death Numbers — That The CDC Isn’t Telling The Truth To Americans Is No Conspiracy Theory: It’s Right Out There In The Open For Everyone To See. The CDC Openly Admits That It Is Fudging The COVID19 Death Figures https://t.co/pG9pWhDbax
4732,67,1248302835017699328,By Matthew Vadum The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/jyvP8XvfeK
4734,67,1248299365179023360,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/AkxM1UYhY1
4738,67,1248295263917260800,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/mlh4b9T0hi
4740,67,1248291712532873221,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/ZYmP8EIMok
4746,67,1248286392553177093,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/Ev5PDPL8wA
4748,67,1248286293567721473,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/WfwihIU4xz
4749,67,1248286178769399812,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/2MsNoGklvk
4750,67,1248286147110895616,"The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker 

https://t.co/OZG9siYJjW"
4751,67,1248285368702640135,The CDC Confesses to Lying About COVID-19 Death Numbers Can any government statistics on COVID-19 deaths be trusted?  We are learning that the  Centers for Disease Control and Prevention (CDC) has been lying to us. https://t.co/qNODVeYmlu
4754,67,1248283372062945280,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/59aqFaLo7l
4757,67,1248282218520289284,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/TkggSYf9ak
4760,67,1248280068700483584,"President Trump: this article shows the inaccuracies of the CDC fatality numbers. Please add this Montana doctor to your coronavirus team.
#BackToWork

The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/xg4yDn6ht5"
4761,67,1248279013090566144,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/r5SMtcIPiz
4762,67,1248278676204072962,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/UPaQIdByNC
4767,67,1248272397632819201,Good read_The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/EP2Ojojdlp
4770,67,1248270638999109632,"The CDC Confesses to Lying About COVID-19 Death Numbers
https://t.co/Vkkx3HxQ8q"
4772,67,1248269418246934528,"The numbers of people dying from the COVID-19 are not being recorded right. 

The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/o0HA7HKd71"
4773,67,1248268709736493057,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/jVBxVo7Ycf
4776,67,1248266650664779777,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/0ZebmESmdv #CDCLies
4779,67,1248266375493308418,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/rXULkt1JeH
4781,67,1248265528973516811,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/qKGafTLYIF
4782,67,1248265213406838787,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker https://t.co/5k7yMHmwzu
4784,67,1248263975243931654,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/1pxWbbHgKu
4785,67,1248263628895092742,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/0yo47p8jcj
4788,67,1248261956269572098,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/bNRh4PenBb
4790,67,1248260521637240836,"👇🤔

The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/f6ozSdBZK9"
4791,67,1248259967360139265,"The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker

“it’s right out there in the open for everyone to see.  The CDC openly admits that it is fudging the COVID-19 death figures.”
 https://t.co/6chxeeG05a"
4793,67,1248259563746451458,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/o5wGeh8Bbl
4797,67,1248257060246036481,"The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker

What is death from 
COVID-19?

“It’s whatever we say it is.” https://t.co/2jHNSkrNju"
4798,67,1248256178661937153,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/RPa2lKf1Yj
4799,67,1248255053045137409,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/6VNeFgW7DJ
4801,67,1248254700060844034,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/mXOaNkPzFy
4803,67,1248253272336588800,The CDC Confesses to Lying About COVID-19 Death Numbers - American Thinker
4804,67,1248252553755795456,"The CDC confesses to lying about COVID-19 death numbers.
https://t.co/55ep86tRH3"
4806,67,1248251572301099008,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/4K25TcV6Cw
4807,67,1248251192947412992,The CDC Confesses to Lying About COVID-19 Death Numbers? It’s Crime Against Humanity! https://t.co/PGl8byuhlf
4810,67,1248249711015784449,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/kk7uC8YR8R
4812,67,1248247485002203138,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/oVCJoqJ6eX
4814,67,1248246888643452929,The CDC Confesses to Lying About COVID-19 Death Numbers https://t.co/rs6wc2TPZx
